year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,8,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",387.00,120.00,48.71,1.39,9.50,2.44,57.95,3.00,0.00,6247.00,2125.00,251.00,340.00,121.00,3410.00
2022,8,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",573.00,198.00,99.41,5.60,26.98,0.00,66.01,12.00,1.00,11429.00,4585.00,727.00,1774.00,0.00,4343.00
2022,8,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",403.00,150.00,60.49,5.54,13.89,0.00,70.08,12.00,0.00,9083.00,3249.00,431.00,636.00,0.00,4767.00
2022,8,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",2140.00,514.00,157.25,2.15,42.28,2.72,309.59,85.00,1.00,28440.00,8016.00,189.00,1676.00,138.00,18421.00
2022,8,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5857.00,1594.00,460.61,46.11,345.43,4.36,737.49,273.00,10.00,96782.00,25745.00,3478.00,17361.00,264.00,49934.00
2022,8,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",182.00,53.00,26.65,1.14,4.64,0.00,20.57,0.00,1.00,2980.00,1540.00,61.00,143.00,0.00,1236.00
2022,8,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",349.00,140.00,53.54,2.71,16.36,0.00,67.38,16.00,2.00,8020.00,2506.00,256.00,817.00,0.00,4441.00
2022,8,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",368.00,152.00,78.64,1.00,5.92,0.00,66.44,8.00,1.00,7673.00,3320.00,44.00,377.00,0.00,3932.00
2022,8,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",240.00,89.00,36.20,1.81,11.01,0.00,39.97,10.00,0.00,5195.00,1717.00,101.00,614.00,0.00,2763.00
2022,8,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",911.00,292.00,119.64,7.74,20.35,2.19,142.09,24.00,2.00,16453.00,5810.00,769.00,1077.00,120.00,8677.00
2022,8,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",445.00,130.00,53.29,3.86,6.47,0.23,66.15,8.00,0.00,7753.00,2864.00,459.00,225.00,26.00,4179.00
2022,8,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",116.00,30.00,6.91,1.78,0.49,0.00,20.82,1.00,0.00,2003.00,262.00,184.00,58.00,0.00,1499.00
2022,8,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",244.00,75.00,37.28,2.55,3.87,0.00,31.30,14.00,1.00,5205.00,2457.00,375.00,286.00,0.00,2087.00
2022,8,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5389.00,1605.00,527.67,41.85,275.16,10.53,749.78,188.00,42.00,95004.00,26163.00,4489.00,16284.00,470.00,47598.00
2022,8,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1359.00,407.00,147.59,11.62,70.21,3.56,174.02,79.00,5.00,23995.00,8357.00,1281.00,3995.00,127.00,10235.00
2022,8,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",7277.00,1947.00,611.28,39.28,320.76,5.96,969.72,192.00,33.00,109424.00,31455.00,3253.00,16108.00,326.00,58282.00
2022,8,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",120.00,35.00,17.40,0.58,1.12,0.00,15.90,1.00,0.00,2267.00,816.00,59.00,41.00,0.00,1351.00
2022,8,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",333.00,132.00,62.09,0.68,6.13,0.00,63.10,12.00,2.00,6470.00,2401.00,28.00,467.00,0.00,3574.00
2022,8,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",339.00,101.00,36.45,0.96,21.27,1.00,41.32,6.00,0.00,5545.00,1517.00,27.00,1072.00,36.00,2893.00
2022,8,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",705.00,213.00,84.98,2.83,20.01,0.32,104.86,10.00,1.00,11397.00,3754.00,219.00,739.00,32.00,6653.00
2022,8,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",124.00,40.00,14.27,0.00,4.94,0.00,20.78,0.00,0.00,2068.00,709.00,0.00,207.00,0.00,1152.00
2022,8,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",147.00,59.00,17.38,0.00,8.01,0.00,33.61,4.00,0.00,3201.00,695.00,0.00,481.00,0.00,2025.00
2022,8,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1291.00,343.00,147.86,11.94,29.44,1.99,151.76,22.00,1.00,19444.00,7846.00,1097.00,1368.00,124.00,9009.00
2022,8,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",356.00,105.00,49.50,0.00,3.57,0.00,51.93,2.00,0.00,4322.00,1736.00,0.00,102.00,0.00,2484.00
2022,8,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",151.00,54.00,35.07,0.79,2.63,0.00,15.51,4.00,0.00,3247.00,1768.00,75.00,208.00,0.00,1196.00
2022,8,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",93.00,34.00,15.57,1.20,3.07,0.00,14.16,0.00,1.00,2115.00,942.00,48.00,259.00,0.00,866.00
2022,8,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",31.00,12.00,7.82,0.00,0.35,0.00,3.83,0.00,0.00,540.00,328.00,0.00,8.00,0.00,204.00
2022,8,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1054.00,163.00,74.05,0.00,31.79,0.62,56.54,3.00,0.00,8530.00,4309.00,0.00,1003.00,39.00,3179.00
2022,8,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4170.00,1153.00,385.84,29.49,159.46,6.32,571.88,121.00,21.00,64538.00,19053.00,2714.00,8536.00,374.00,33861.00
2022,8,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",236.00,55.00,13.60,0.92,3.70,0.45,36.33,7.00,0.00,2924.00,740.00,39.00,194.00,30.00,1921.00
2022,8,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",151.00,61.00,24.73,0.00,4.98,0.20,31.09,4.00,0.00,3703.00,1292.00,0.00,494.00,17.00,1900.00
2022,8,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",569.00,160.00,55.09,5.85,28.87,0.00,70.19,13.00,1.00,10321.00,2838.00,817.00,1891.00,0.00,4775.00
2022,8,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",151.00,40.00,19.34,1.00,1.69,0.24,17.73,1.00,0.00,1634.00,574.00,89.00,39.00,12.00,920.00
2022,8,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",722.00,273.00,100.01,11.25,26.96,1.73,133.04,14.00,1.00,15520.00,5551.00,780.00,1290.00,43.00,7856.00
2022,8,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",225.00,71.00,28.40,1.92,3.29,0.00,37.40,4.00,1.00,4552.00,1259.00,144.00,117.00,0.00,3032.00
2022,8,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",124.00,16.00,8.69,0.00,1.13,0.00,6.18,0.00,0.00,644.00,269.00,0.00,35.00,0.00,340.00
2022,8,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",209.00,61.00,25.76,3.13,6.51,1.00,24.59,3.00,1.00,4528.00,1762.00,398.00,427.00,42.00,1899.00
2022,8,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",310.00,114.00,51.71,0.95,9.56,0.00,51.79,8.00,0.00,6036.00,1891.00,225.00,468.00,0.00,3452.00
2022,8,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",345.00,56.00,21.07,0.00,11.82,1.00,22.11,1.00,0.00,2629.00,1191.00,0.00,349.00,92.00,997.00
2022,8,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6875.00,2155.00,594.97,21.44,555.88,29.76,952.95,254.00,29.00,122779.00,31055.00,1923.00,31033.00,2843.00,55925.00
2022,8,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2426.00,618.00,238.47,5.25,35.44,3.00,335.85,33.00,1.00,35580.00,12332.00,538.00,1427.00,314.00,20969.00
2022,8,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",236.00,59.00,27.53,1.00,8.96,0.00,21.50,6.00,1.00,2893.00,1207.00,39.00,387.00,0.00,1260.00
2022,8,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1079.00,318.00,133.42,13.84,89.92,1.58,79.23,70.00,9.00,17235.00,6120.00,1328.00,5244.00,36.00,4507.00
2022,8,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1053.00,282.00,121.02,2.46,17.61,0.00,140.90,13.00,1.00,12585.00,5635.00,101.00,648.00,0.00,6201.00
2022,8,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",310.00,80.00,29.93,0.81,13.05,0.00,36.20,0.00,0.00,5062.00,1726.00,230.00,352.00,0.00,2754.00
2022,8,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",205.00,65.00,33.41,0.64,3.31,0.00,27.64,4.00,0.00,3840.00,1314.00,70.00,114.00,0.00,2342.00
2022,8,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",348.00,108.00,42.46,1.50,11.71,0.00,52.33,10.00,1.00,6990.00,2429.00,144.00,566.00,0.00,3851.00
2022,8,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1701.00,589.00,241.48,12.63,48.14,1.55,285.20,27.00,2.00,33777.00,11386.00,1099.00,2190.00,197.00,18905.00
2022,8,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3087.00,992.00,335.53,16.53,202.64,5.80,431.49,76.00,17.00,57227.00,17591.00,1920.00,9963.00,119.00,27634.00
2022,8,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7296.00,2120.00,680.71,39.21,356.82,9.64,1033.62,325.00,26.00,122226.00,33483.00,3278.00,18394.00,461.00,66610.00
2022,8,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",248.00,104.00,46.64,2.24,6.03,1.00,48.08,7.00,0.00,5536.00,2131.00,129.00,209.00,15.00,3052.00
2022,8,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",244.00,91.00,45.65,5.44,11.00,0.00,28.91,7.00,0.00,4097.00,1647.00,377.00,496.00,0.00,1577.00
2022,8,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",562.00,175.00,65.95,3.89,23.31,0.00,81.85,8.00,1.00,8859.00,3011.00,202.00,692.00,0.00,4954.00
2022,8,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",582.00,224.00,91.62,6.11,11.11,0.00,115.16,7.00,1.00,12613.00,4643.00,398.00,500.00,0.00,7072.00
2022,8,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",596.00,213.00,101.79,4.37,11.92,0.92,93.99,26.00,1.00,12935.00,5674.00,502.00,542.00,35.00,6182.00
2022,8,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1590.00,455.00,173.43,12.80,43.66,3.62,221.49,24.00,0.00,27287.00,9859.00,1408.00,1913.00,118.00,13989.00
2022,8,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,2.00,1.74,0.00,0.26,0.00,0.00,0.00,0.00,46.00,40.00,0.00,6.00,0.00,0.00
2022,8,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",272.00,101.00,42.34,2.82,10.33,0.00,45.50,2.00,0.00,5533.00,2233.00,345.00,387.00,0.00,2568.00
2022,8,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metropolitan Oakland International",3695.00,973.00,330.66,1.42,88.52,2.55,549.84,82.00,0.00,49768.00,15711.00,69.00,2923.00,198.00,30867.00
2022,8,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",651.00,176.00,50.05,0.00,70.79,1.58,53.58,2.00,1.00,7407.00,2032.00,0.00,2269.00,80.00,3026.00
2022,8,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",581.00,192.00,75.71,2.37,22.58,0.23,91.10,11.00,2.00,10590.00,3289.00,289.00,921.00,7.00,6084.00
2022,8,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",631.00,245.00,103.36,5.70,18.40,0.12,117.42,18.00,1.00,14862.00,5820.00,592.00,759.00,12.00,7679.00
2022,8,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",975.00,290.00,118.98,2.43,16.73,0.00,151.87,15.00,1.00,14774.00,4960.00,164.00,744.00,0.00,8906.00
2022,8,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",817.00,290.00,86.74,5.21,100.19,2.00,95.86,54.00,18.00,16945.00,4906.00,665.00,5674.00,84.00,5616.00
2022,8,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",256.00,106.00,60.72,2.94,8.15,0.00,34.19,4.00,1.00,5971.00,2526.00,412.00,503.00,0.00,2530.00
2022,8,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",105.00,32.00,15.32,0.44,2.49,0.00,13.76,1.00,0.00,1810.00,784.00,28.00,144.00,0.00,854.00
2022,8,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",798.00,294.00,141.86,4.09,6.74,0.40,140.91,10.00,0.00,15160.00,6256.00,232.00,286.00,10.00,8376.00
2022,8,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",384.00,144.00,71.90,3.46,9.02,0.19,59.43,10.00,0.00,8016.00,3253.00,263.00,676.00,23.00,3801.00
2022,8,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5033.00,1467.00,524.60,21.11,175.52,7.61,738.17,149.00,22.00,77834.00,25171.00,1879.00,8456.00,569.00,41759.00
2022,8,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",772.00,281.00,117.58,10.11,23.28,0.12,129.91,18.00,1.00,16001.00,5777.00,865.00,1257.00,7.00,8095.00
2022,8,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",202.00,57.00,15.35,2.58,4.52,0.00,34.56,1.00,1.00,3638.00,653.00,272.00,133.00,0.00,2580.00
2022,8,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",236.00,53.00,17.61,0.16,7.93,0.00,27.29,6.00,0.00,2099.00,722.00,21.00,226.00,0.00,1130.00
2022,8,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",426.00,139.00,67.23,5.76,7.39,0.00,58.62,14.00,1.00,9206.00,4049.00,541.00,310.00,0.00,4306.00
2022,8,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",159.00,56.00,24.12,0.69,14.95,0.00,16.24,4.00,0.00,3223.00,1302.00,24.00,828.00,0.00,1069.00
2022,8,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",527.00,198.00,91.45,10.55,8.85,0.00,87.15,10.00,0.00,10901.00,4200.00,904.00,421.00,0.00,5376.00
2022,8,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",120.00,53.00,18.69,0.94,3.02,1.00,29.34,1.00,0.00,3263.00,992.00,148.00,161.00,24.00,1938.00
2022,8,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",693.00,240.00,84.92,1.72,16.32,1.00,136.04,10.00,1.00,12660.00,4135.00,181.00,808.00,181.00,7355.00
2022,8,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",182.00,73.00,32.62,2.50,2.47,0.00,35.41,5.00,0.00,4937.00,1939.00,630.00,87.00,0.00,2281.00
